characterId,accountId,name,region,nr,level,exp,characterClass,race,ownGold,ownMushrooms,glory,strength,agility,intelligence,constitution,luck,hp
3ea6dba9-2b61-4366-ae5f-52cc5cca0252,e44bde84-53cf-4dad-9dfb-bd6f11298020,IceKing852,eu,2,408,25910,assasin,goblin,34626,3697,16588,10993,6414,4324,3243,9670,3616524
06220ded-6d82-4c53-9f96-739c0d53a7fc,e44bde84-53cf-4dad-9dfb-bd6f11298020,IceKnight,pl,1,77,19630,demonHunter,darkElf,7247,501,2134,1717,733,2226,1729,176,345999
05b0753f-ff93-4d45-b1ea-ded6f6116b90,815cff12-d72e-4147-8816-bcac224f8469,DragonLord9419,cz,2,332,45482,demonHunter,dwarf,23552,2968,20788,5954,6121,9831,4778,6948,1877583
38f97016-202a-480f-a882-964cb1ed44f9,288a844e-e15a-4c25-adf4-d630931e2d29,IceKnight143,cz,2,185,77307,mage,goblin,14668,1583,414,2188,4336,5112,4846,5105,927493
7049c6f9-fdb1-4df5-885d-9e021ff45b78,6d79d1af-73ef-4f1c-bd76-f767a19523ef,IceLord,cz,2,456,378655,scout,darkElf,26819,189,25556,12657,13667,6389,12376,12275,3543287
6bc42b34-d1a7-4fee-a3c0-11c5e136dcd8,3d8e0d07-bc32-4f65-a139-48e976c0bd7f,IceLord431,hu,1,467,283514,berserker,darkElf,27892,457,23862,9711,474,405,2622,3066,2424701
bee42282-2054-4863-9fb0-e0cc4f5b839a,cb410758-e274-43c3-b95c-96926803a5b4,IceLord612,am,1,317,205197,druid,dwarf,21906,1889,30844,8353,4079,3387,4371,3266,2061486
7b687d09-3eb1-4915-973d-3ebf1ed6419b,30405744-a1ea-4e69-a4d0-b193bd6f5ae6,IceLord850,int,2,14,12340,battleMage,dwarf,300,87,545,112,376,83,236,96,16914
3d866e13-9266-43f1-83ee-30d998e7eb9b,93843ba9-23cb-44ac-9b29-2b0ac51098c4,IceMage,hu,2,407,100409,warrior,goblin,38689,2615,6762,7012,10679,2528,9538,9304,1468104
c8e61b19-ebcb-495c-b466-6deb270bfcb2,6fc53cbc-767e-4730-b405-196c40bf669b,IceMage85,eu,2,171,81543,assasin,darkElf,9464,1014,10108,3873,2007,3484,4641,280,1024156
8ff54148-ebed-421c-a7af-f5ed8eb793c9,686634f6-b958-461c-a23c-60f3c8616af7,IceMage960,hu,2,66,11429,battleMage,orc,2133,38,531,262,1506,1529,1209,986,495315
860c78aa-0d52-45f3-800f-853e2a8565d7,15002c08-042f-44fa-bbd6-2addc98a47ad,IceMage990,am,1,213,32053,berserker,human,9700,697,14565,5766,6051,1413,5984,3746,1191274
1a6432e1-e0f8-45d0-a5ad-7969cfa07521,cc3ebe2b-fde6-4b51-a45b-d9239e3e896f,IceMaster,de,2,88,74657,scout,human,918,705,8004,1397,1856,2498,2347,720,119333
b8cabd5d-ad38-4955-b98d-6a4323d461b6,826cee68-153f-4d90-a885-7cce71a8227f,ShadowMaster8443,de,1,10,2516,demonHunter,elf,82,11,446,143,129,250,29,22,99606
2bf0010e-e248-4944-9388-f23fc62dea1a,89dc90f8-727a-4216-a0fd-811757051bd7,IceMaster495,int,1,312,220563,druid,human,27489,1058,281,7812,6023,7208,8745,7015,845942
7acdbc4b-c495-48ea-b95b-714ba1e8b886,89dc90f8-727a-4216-a0fd-811757051bd7,IceMaster513,fr,2,386,10256,druid,elf,23068,2511,37078,11074,1215,1857,5110,8942,1475972
1f7d7f55-b24e-4265-bae0-8155bada97b3,89dc90f8-727a-4216-a0fd-811757051bd7,IceQueen,hu,1,214,163586,warrior,human,10137,585,18357,3030,5101,2298,976,4395,763146
fe3964f7-963a-46e5-acac-1de87cd5ea17,24233234-2ed5-4d0d-b1a2-f2455c69361c,IceQueen961,am,2,235,220507,mage,elf,3000,1741,19553,6210,216,5663,5065,1553,1544909
6494303f-a4fb-4de1-8b30-40314ac0c497,343e1375-a98a-4765-8ddd-6aa601de3461,IceReaper,fr,2,141,124016,mage,dwarf,9793,39,10994,3599,746,2023,3820,3436,322830
cbd25ee7-ae0d-40f7-a6de-da6bffe126c5,6549746a-cf16-4836-b22c-b00730d350fe,IceReaper325,eu,1,236,157242,assasin,dwarf,3078,1495,19845,2163,1181,2674,1322,3244,1227950
54b7f269-e4eb-4118-95d1-053f384657f4,6549746a-cf16-4836-b22c-b00730d350fe,IceReaper729,hu,1,224,92215,mage,goblin,8883,614,10461,929,6558,3218,191,3746,619605
c5034085-6cbd-415c-a59e-5489201633f1,6549746a-cf16-4836-b22c-b00730d350fe,IceRider,eu,1,35,12652,assasin,goblin,2962,217,2958,226,237,855,633,1002,323699
8a768941-2d3c-4da7-8a4e-984f16813299,6549746a-cf16-4836-b22c-b00730d350fe,IceRider364,eu,1,48,17485,assasin,gnome,1227,158,4010,875,616,1196,1014,899,88276
5402d225-5da1-473c-8503-63cfa19c83e8,61907554-56b6-4f17-b550-b637e9272377,IceRider439,fr,2,88,37153,berserker,dwarf,1830,224,537,2088,1976,2426,1685,2420,567847
8abb877d-053e-4ea0-981c-4b53b1a9dc3d,f5ab823d-7003-4e75-bc29-fa313ba45242,WolfWizard1086,hu,2,48,4261,warrior,gnome,2503,68,645,961,284,209,753,42,365435
9ef6acf4-d7dd-41c3-821e-9cbaef7185da,61907554-56b6-4f17-b550-b637e9272377,IceRider529,fr,1,305,102946,scout,elf,3404,173,2551,3464,2864,3230,6178,6107,683578
d74142f1-a87c-4814-81a8-737a56c92355,0ff49f70-8b78-4128-9950-da156620feae,IceSeeker488,cz,1,209,141577,battleMage,demon,19710,767,11743,414,4363,4489,4425,4639,1091597
bd53a82c-2d59-4421-a3e9-680f68235607,0ff49f70-8b78-4128-9950-da156620feae,IceSeeker626,hu,2,85,28571,scout,darkElf,8120,749,3349,1494,1712,678,2033,1736,751063
c59abe2f-2200-4420-9d17-461f156edf5a,6dd3bdb1-e01a-4651-906f-a83641d57af8,IceSlayer,pl,1,17,14276,scout,gnome,497,129,1234,214,239,481,304,344,23541
22ec3f94-9ddf-45c8-a8ce-91c0b84852ea,6dd3bdb1-e01a-4651-906f-a83641d57af8,IceSlicer,am,1,8,7096,battleMage,demon,480,45,572,124,197,168,83,157,19213
b3f5ca54-960f-489d-949b-2905d4325b39,6dd3bdb1-e01a-4651-906f-a83641d57af8,IceStalker,de,1,323,304409,druid,dwarf,21600,27,30250,1263,2032,9629,4930,2701,3128547
1fd9a2b2-f03e-4c5f-bbfc-71472403026e,6b598e74-2c8e-49f2-9f2b-76ef824e8f57,IceStalker148,de,1,147,27743,warrior,orc,14218,963,797,2915,3983,3966,3349,784,400125
2a937b6f-f845-4325-8a31-a228a9941618,6b598e74-2c8e-49f2-9f2b-76ef824e8f57,IceStalker897,de,1,468,26230,battleMage,goblin,37250,2251,7115,4570,9588,12336,5671,1281,4039657
b1d3f992-6e16-4302-8e64-598410f7fa79,6b598e74-2c8e-49f2-9f2b-76ef824e8f57,IceStalker898,de,1,461,17612,battleMage,dwarf,31432,578,10355,730,12231,3349,12861,2229,2098489
9655303f-21d6-4e95-af25-6c66133b7e2d,c87d3ed6-5c29-417f-baf2-dc5c782aa9fc,IceThief,pl,1,183,145776,druid,demon,10493,427,13282,460,137,3593,3288,2054,818758
9e1f8157-dfa5-4e55-8928-c7a18436472f,86032b02-98b9-4abf-92e9-1156cbfdb705,FireHunter5377,hu,2,255,130613,warrior,demon,15613,1193,6202,6493,6547,5697,5232,7606,1794988
2898fed8-ab0e-4933-a1c8-e15b5b5defb9,fe9c83e1-3b16-46d4-8cf1-5059b088c45d,IceThief177,pl,1,285,46220,scout,orc,284,315,601,5110,8171,4874,4872,699,2262253
c71b331b-4ae8-4544-b2fb-42b940a8c2a9,66d3fc89-a265-4b2f-a8d7-13abc66c751e,IceThief590,fr,2,32,24122,scout,dwarf,178,88,1729,830,385,17,580,408,167211
0a4e7c6c-04a3-44c6-bab1-99a56b9e9d4d,66d3fc89-a265-4b2f-a8d7-13abc66c751e,IceWalker,eu,1,156,34319,druid,elf,11952,1414,8862,1289,2666,2207,2457,3365,1466046
2a451519-8fb7-40c4-9d64-674edc2353ef,dffe75ae-c509-4a0e-88bf-f0ddfd623068,IceWalker216,eu,2,378,346661,demonHunter,demon,220,725,4708,7063,10686,3841,5470,4526,1931068
c14ce3ec-307b-4c3e-92cc-ce195463a129,aae9acd5-14e1-4c63-a425-76bf49ec8ab5,IceWalker353,de,1,134,25470,scout,dwarf,7129,610,13117,138,1346,198,2784,146,321854
a6e31c29-1a3c-4eb3-8dd2-3f122024ade5,aae9acd5-14e1-4c63-a425-76bf49ec8ab5,IceWalker967,int,2,229,209031,scout,darkElf,16761,31,6474,4887,5482,125,6344,1691,1234346
f3a99ecc-98d6-4039-8809-d187060ff7eb,10421e81-0572-4c3e-93d5-96756c44407c,IceWarden,eu,1,247,117121,druid,demon,641,1043,11197,3212,3431,1543,2129,1753,1790915
27d0f3a2-4803-4b3c-8a1c-4b24077ae4db,683d11de-ca64-4e21-8b86-cbd5fe566c2a,IceWarden194,int,2,452,69848,scout,human,40747,400,20505,2895,2779,4723,12097,4578,3234717
61afae6e-e8ef-4d33-a5a3-a5c78de228bc,683d11de-ca64-4e21-8b86-cbd5fe566c2a,IceWarden748,am,2,409,64022,warrior,dwarf,8629,2067,40245,4019,11318,844,627,5732,2718490
55b6ef3d-93bc-4a00-8c1e-52de85de9073,0e7092ae-f38e-426f-9c7c-94e1a220b84e,IceWhisper,eu,1,357,303694,mage,gnome,28526,901,24988,2662,87,3241,2322,4437,1302148
1cc20c7f-ce75-4c8a-900e-e8f912a86d67,132472eb-5f0d-4a78-a423-d74d669235ce,GhostRider5348,fr,1,286,218125,druid,human,14635,1208,2208,3729,8171,5836,2673,5258,2236905
132cab15-1fd6-4b14-9882-5caf61697b79,0e7092ae-f38e-426f-9c7c-94e1a220b84e,IceWhisper506,hu,2,148,37093,berserker,orc,5406,1396,7306,422,2011,3109,2857,997,232903
9fa9ce3d-a9ec-42f5-9f0a-f91879a5a746,0e7092ae-f38e-426f-9c7c-94e1a220b84e,IceWhisper616,eu,2,316,183163,mage,goblin,23731,292,6494,3815,550,8075,2540,9225,1257523
075a382d-1a7f-4d9e-a344-5b9cbad12519,7f481537-7e78-48d6-a535-b088628bf646,LightBeast,am,1,204,21703,battleMage,human,12978,1958,17963,2387,1845,403,4221,584,1151700
fbd6c562-4a0d-4a1e-a53f-42d1d8d46c29,754a90c9-c1c5-47ed-a54a-6e154341f4a3,LightBeast170,int,1,233,162494,scout,gnome,109,8,4936,2757,2251,426,3469,2944,479942
74462d62-73dc-493b-8e47-7e50eb4e79f4,40e7b113-b8ce-475e-a8df-33876d1db388,LightBeast289,cz,2,481,444075,bard,elf,11920,85,34023,5361,9775,11327,8525,153,3727577
837ab0e0-28cd-4c8d-b71f-b667c0f6772e,40e7b113-b8ce-475e-a8df-33876d1db388,LightBeast656,cz,2,424,158996,scout,orc,31055,590,29512,3163,10923,273,1273,6194,2055995
e0dbfbc7-c3dd-41fc-af98-2cebd9d27c00,e1a0079e-f29e-4465-a0b2-411e80068acb,LightBreaker,hu,2,285,185908,berserker,demon,12143,2481,6148,4989,3613,5688,3513,548,2561384
04a16eb1-f1c5-4e2b-8257-90e2e71d14ea,e1a0079e-f29e-4465-a0b2-411e80068acb,LightBreaker476,pl,2,14,7809,battleMage,goblin,894,118,766,393,280,231,229,88,55452
396b6dee-17cc-47ff-bb21-b945616d2e06,c82d6066-4c8f-4698-96a5-0ca6d7c33a72,LightFang,hu,2,395,225428,mage,goblin,11571,2871,14380,608,9900,8745,1415,8833,2881706
8c366881-1685-4a52-a235-98fdce9e5165,361dd6fe-ef50-4d1d-aa3a-dfaf083c2600,LightFang123,fr,2,353,203424,warrior,gnome,20859,1676,2513,6663,522,929,3992,480,716481
f22b303e-3580-4c00-b580-eb7dccd8f203,92a19cab-abde-444e-86b8-ad7f0a0aa43b,KnightWizard1070,pl,1,380,360647,berserker,darkElf,24086,748,9283,3992,10708,9221,1035,4371,2462087
da5630e3-81a6-4d57-9caf-ed111834a43f,361dd6fe-ef50-4d1d-aa3a-dfaf083c2600,LightFang215,hu,1,118,59035,assasin,darkElf,9096,96,3902,3347,3513,327,156,285,318956
9ce750b1-d7fa-467a-ba27-9352547b84bd,361dd6fe-ef50-4d1d-aa3a-dfaf083c2600,LightFang67,fr,1,27,2608,scout,orc,2051,231,1488,591,746,373,97,131,154445
8a5545f5-b79b-467f-a91f-ca749d94b2b0,0e863f06-67ff-4fea-98cb-e62286436066,LightFang995,int,2,495,122914,scout,goblin,10326,4797,33222,12492,1460,2785,13656,11897,1281075
25c764c3-ba6b-445d-91a4-27c9021aae26,6e6eeec7-d727-42a2-a96f-1621b5b58994,LightHeart,cz,1,334,254650,bard,human,6594,690,3663,8056,4016,9938,2188,989,2579774
bc4e967a-806a-49ff-8abe-809e99ddb22f,6e6eeec7-d727-42a2-a96f-1621b5b58994,LightHeart126,cz,2,96,39426,battleMage,orc,5480,298,2579,1261,2348,2650,519,906,562127
0e55a1ef-3241-49cf-a029-dd86bc2b7db5,9cef3c6f-2d99-4f20-b604-18ee219cd427,LightHeart700,de,2,104,102527,bard,human,9421,330,9503,677,1488,472,2802,2742,417927
4928b1f6-04f0-4e2f-a639-e24746dda84c,ae3e04c2-8e4f-442f-ad36-b4f5aeeb937c,LightHeart952,cz,1,287,255621,warrior,demon,3530,2358,19592,5636,6585,6632,6757,5663,387996
e5dd7452-0a34-4982-99e7-d26964f3e0ea,ae3e04c2-8e4f-442f-ad36-b4f5aeeb937c,LightKing,fr,2,298,212821,berserker,elf,1834,2975,18013,1158,4764,4004,3064,4236,2369969
bf1ced51-a6e6-41c5-bf3e-2f8afef63d5b,fddda337-12b0-4096-815c-19e4f4da9730,LightKing116,hu,2,295,36087,scout,human,14174,488,25095,3656,6856,2920,8235,890,1355248
eb25745c-8118-4cd0-8d80-83bb98695471,fddda337-12b0-4096-815c-19e4f4da9730,LightKing297,hu,1,419,83096,warrior,gnome,4732,1602,37921,7465,12344,9921,6675,10992,3087605
2e848245-eadf-49ce-b19f-c3b0e8d170a8,c79435b7-3d4c-4b89-b94d-51aee0c479df,DarkWizard2904,de,2,385,69834,berserker,orc,36352,2009,1823,8238,9293,4334,7204,11210,619636
03066876-6c1c-4596-86ac-db7c717d4dc7,92a19cab-abde-444e-86b8-ad7f0a0aa43b,ShadowSeeker3400,de,2,487,405783,warrior,dwarf,16125,1696,27592,6280,10252,3492,10460,12514,1759095
8ae5de19-c5ee-4008-a32a-78eb98e6e45d,fddda337-12b0-4096-815c-19e4f4da9730,LightKing837,am,1,413,167468,mage,orc,4455,2564,33886,10127,313,7808,4437,1865,2844980
4670ac9b-59a4-4480-ba63-f9c47fe2e183,fddda337-12b0-4096-815c-19e4f4da9730,LightKnight,de,2,357,142807,mage,demon,31862,1990,24265,5245,2098,10594,6236,6533,2453581
d15269f8-eba1-40f6-90d5-eb4061a8125b,fddda337-12b0-4096-815c-19e4f4da9730,LightKnight187,eu,1,436,256885,demonHunter,elf,5437,158,3463,4487,3104,12999,3609,12128,1776402
a7fc110c-173c-45c5-ad3f-a8dbe769504a,2378d0af-095a-471a-af56-d3ccd3244899,LightMage,pl,2,413,232045,scout,dwarf,38529,2453,34719,2849,9257,5060,9002,6526,806569
92c2966a-97e8-469f-938f-724eab9f9e6b,2378d0af-095a-471a-af56-d3ccd3244899,LightMaster,am,1,178,164686,bard,human,10724,257,7506,64,614,1418,647,3928,1591053
f6a1f786-4c22-4239-8911-85c7e286932a,c7eb825f-0ab8-45ef-87a8-9a746d281f02,LightMaster2,eu,2,280,195766,warrior,dwarf,7195,2722,19266,6071,4387,2588,7018,3588,1876994
26ad78bd-87ce-4afb-b1fa-fabcaa949b73,c7eb825f-0ab8-45ef-87a8-9a746d281f02,LightMaster579,am,2,316,293047,bard,human,25796,277,17447,6405,3821,530,1152,836,444556
1a201eba-5a6a-4962-9e2b-32c4768497b8,435d5e66-019e-4c73-848b-c198dd6792ff,LightQueen,de,1,213,17010,demonHunter,goblin,1283,2,1861,1968,1074,3678,3360,2921,426500
6efb0f09-0a65-4fbc-85a3-fc80056c2130,3d43f639-e702-4c4a-85a2-9174774ca3c5,LightReaper,pl,2,239,14828,warrior,darkElf,22974,2142,21308,3567,761,6084,5146,1399,731571
1145089f-2a05-41ee-8b1e-b044f1c66f61,3d43f639-e702-4c4a-85a2-9174774ca3c5,LightRider,int,2,462,176512,warrior,human,8189,1610,9503,3899,9747,3936,11192,9744,1011023
83bf9b9c-93d2-459b-98a2-e23641b7bb04,8e54e433-b43b-4811-9892-4ca185723935,DragonMaster1967,fr,1,180,150906,assasin,elf,1953,136,10569,486,4068,4478,672,1046,1711284
e0b7eb85-d80f-4a1d-9ca2-f0b0ee0e3cc8,ed734787-5455-4718-876d-d5db79c561e9,LightRider10,hu,2,201,124864,druid,darkElf,1159,1047,8968,2211,4784,1112,5720,873,1016580
34fe2f13-82f5-4c1d-b718-da7e00232e09,27542b09-b13b-40f0-8920-a7241215663c,LightRider365,am,2,48,30891,berserker,human,156,58,3756,970,472,11,1330,371,244793
175ac7d8-3089-42ae-9500-582f87033113,9f4d50e1-dead-4015-93dc-781a2365a651,LightRider411,fr,1,129,98515,mage,goblin,4686,418,10266,178,1989,2310,598,3019,1033960
53babe74-c800-42c8-a50c-3f47852f18af,9f4d50e1-dead-4015-93dc-781a2365a651,LightRider528,fr,1,172,50919,mage,human,385,1170,5100,2448,3138,3927,4003,2971,1678328
a8a47c05-d403-4410-b5d4-d0e597956db3,9f4d50e1-dead-4015-93dc-781a2365a651,LightRider832,int,1,10,6246,mage,goblin,132,74,53,127,259,216,169,45,91864
ed75260d-97c4-49a9-acf5-f8cc5dc791e4,12126c8b-fbd7-47e8-8251-55487d119c2c,LightSeeker198,de,2,73,35791,scout,demon,4145,564,3074,528,516,1135,158,109,396762
b3b984ed-63d4-4fb5-b563-c45648eb7ef2,4fbc80dc-014b-4933-918f-c8011fb08f2c,LightSlayer,hu,2,151,133751,mage,dwarf,5835,259,3666,894,4525,34,2496,1504,372241
c62b3c02-e262-4abd-a3f9-267b25c9a979,4fbc80dc-014b-4933-918f-c8011fb08f2c,LightSlayer313,fr,2,337,177176,battleMage,gnome,23614,2805,8340,1195,8409,2831,4149,7708,1830523
6921a24f-a53d-4a08-a93b-412484059776,6a8dff2a-1dff-4740-a386-12d331322c10,LightSlayer818,cz,1,170,108449,berserker,elf,2125,1321,9757,203,1756,901,2881,3799,622050
2f197c00-c31f-4866-a927-42741fb77939,1784bfde-94dc-46f7-b58c-c8df7a0fca06,LightSlicer,hu,2,27,3256,assasin,dwarf,2329,14,1594,480,392,762,188,165,137236
1d87b77b-e665-452c-b3e9-2c000575b2c7,6deecff7-6ccc-46c5-bb45-0c0fd1923965,StormHunter5361,pl,1,402,313607,assasin,orc,5264,3376,1871,4658,10516,7225,8083,2139,1219023
2eb2a797-bc71-488b-a9c4-bc9581dd9eaf,0313c1c9-e93f-47a4-9252-59cd0bfdd92c,LightStalker,de,1,258,250068,druid,goblin,3073,386,11200,3981,7636,3526,6247,4567,1791998
8b07cb8e-cf6e-4c9a-b998-bac00b13d340,0313c1c9-e93f-47a4-9252-59cd0bfdd92c,LightStalker842,eu,1,240,235576,scout,goblin,743,1461,9023,5965,7142,2785,5802,125,934746
c76d0cda-ee10-430b-8d07-239527071712,0313c1c9-e93f-47a4-9252-59cd0bfdd92c,LightStalker885,am,1,160,136355,scout,human,10863,1455,3235,1484,2536,4034,2954,3398,338981
33910761-100b-4625-b815-ff5cfa7729a6,8356bae5-57cc-432b-9362-34bbfe666972,LightStalker973,eu,1,55,14128,demonHunter,darkElf,3032,154,1392,326,563,249,390,279,465774
a710e498-24b8-4b0b-850e-9a49fc6a4967,f51510c7-40a0-4555-96df-06a59357ab57,LightThief,am,1,471,426479,battleMage,demon,46932,401,26196,1479,3403,3330,14115,7073,2182985
e4c25b77-e4f1-47a2-9013-f679dbab8639,775a7bde-6fa8-4181-b073-1432887d0e8c,LightThief653,pl,1,273,129499,bard,gnome,11211,887,26527,4563,6756,2716,1093,8014,299383
709a98bd-b06a-42e8-9b22-567d4446ff19,775a7bde-6fa8-4181-b073-1432887d0e8c,LightThief799,eu,1,55,35810,assasin,goblin,5354,458,4917,876,865,839,1344,697,433834
5a5a9a40-9140-4380-a6b8-b44cf32cd1a7,a8bc588e-2b6a-44fb-ae90-2ff68be425a1,LightWalker,pl,1,400,308751,battleMage,human,29929,2467,24839,6168,5421,2818,6319,6759,1423552
bed7d928-aba7-4b77-b329-b3ec8eccd861,a8bc588e-2b6a-44fb-ae90-2ff68be425a1,LightWalker120,pl,1,230,77059,demonHunter,goblin,9328,687,19027,6186,3683,5473,5701,1438,1311349
dfd8cb84-9a1e-488f-9dea-636ed34b2d31,a8bc588e-2b6a-44fb-ae90-2ff68be425a1,LightWarden,de,2,71,17241,demonHunter,goblin,3920,308,4583,1289,714,1902,569,135,209846
5a8b02d0-6999-4653-8cf6-b503e841923d,22c9faa7-b5e7-4e1b-9716-8ef3ac6f1a37,StormHunter1361,cz,1,343,284094,berserker,orc,4498,1721,5504,2900,7162,8351,5474,1787,3249429
29a973c6-5d4d-4693-9b57-73787700e251,f50de445-44a6-4e9a-8edd-bd71085e2f5a,LightWarden164,hu,1,466,384223,druid,goblin,41072,1717,11157,5608,10423,7060,13619,4919,672309
749f3d85-6a58-47b5-ae6b-5a7eff573d42,f50de445-44a6-4e9a-8edd-bd71085e2f5a,LightWarden482,eu,2,366,1037,assasin,goblin,14968,1525,35073,3233,8696,3054,2299,809,3584663
702a9cde-f71a-4014-ad88-3ca83ff8853f,f50de445-44a6-4e9a-8edd-bd71085e2f5a,LightWarden908,cz,1,257,228386,demonHunter,elf,11693,2035,24111,7497,4109,3039,5293,2686,901965
53e4a388-dac4-4cb5-be4a-63d615b190b0,868b1da9-aa45-4a54-97f9-b79e983a3654,LightWhisper,pl,2,133,35850,mage,human,287,806,8731,806,450,912,220,1929,934251
2d93360d-81e4-43d9-bf7e-b9903abd4c36,868b1da9-aa45-4a54-97f9-b79e983a3654,LightWhisper184,de,1,189,31592,berserker,human,7509,1091,14038,2012,2038,1832,240,2248,423099
934c5fe4-8707-4c2e-99b5-8d18de3c2c2c,868b1da9-aa45-4a54-97f9-b79e983a3654,LightWhisper616,hu,1,340,333610,demonHunter,darkElf,1790,1591,23152,8608,1676,5370,6159,6582,2928273
c56c5eb9-560a-45c7-95c6-a8353bd46ed4,868b1da9-aa45-4a54-97f9-b79e983a3654,LightWhisper762,eu,2,71,18856,berserker,human,4144,545,4350,38,1674,1228,793,641,705815
b171d6a6-0012-45d1-be80-7eb1b6d6a6ed,b3a61aec-007c-44a6-ae76-7bad85b66b8d,MoonBeast,de,2,163,108519,scout,darkElf,14499,1565,3236,1857,1157,207,3291,1616,537763
b8e3924c-afd5-45d2-82af-de51dd4afa64,4cd7ac74-ea8c-4854-86ce-f77247370b26,MoonBeast179,cz,2,171,80017,warrior,darkElf,15532,1321,1378,4734,2089,4082,4106,3651,356239
817fefe8-08cd-4858-b3b9-827bd1ca25c1,4cd7ac74-ea8c-4854-86ce-f77247370b26,MoonBeast367,int,2,117,34109,scout,demon,5226,964,5878,2619,3416,2823,1431,818,595104
0cea0ac9-720f-4992-acbc-c7ecda1b8e2e,6d4f27ed-81fa-4753-ad98-6d51ca500982,DragonMaster4066,cz,1,428,101291,berserker,gnome,11606,2143,804,4433,12242,2135,6562,6174,3034642
92e97e79-76da-4af5-acd4-024b6c708011,4cd7ac74-ea8c-4854-86ce-f77247370b26,MoonBeast82,am,2,341,106665,mage,elf,14331,557,19041,20,639,6385,4740,4941,3275020
ce93a464-0d8e-4803-bcb0-a6c8af34a5ac,a6d7ba48-aec5-49cc-8cfb-996923beaa79,MoonBreaker,eu,2,14,5987,demonHunter,human,885,6,732,82,55,247,114,156,25220
952944c0-f0d2-462d-a69d-fcd76fa63beb,60bbba05-5946-43a0-912d-e1588e6e2dc5,MoonBreaker436,hu,1,325,216962,berserker,goblin,23079,1884,20409,5041,7061,357,2938,2640,1501938
4e434ed6-712c-4b9e-b3ca-1ea3f7ef825f,c8d60c34-89ee-408d-9b7e-b35769fc35ee,MoonBreaker452,int,1,86,52911,warrior,goblin,2724,406,7965,1128,2388,706,1801,170,698603
85adc2f3-2bd1-47e8-ad65-5753e9ddbae9,8d4ffd4b-d898-47d8-9b3c-16cbb0e3b3e0,MoonBreaker757,fr,1,201,29299,assasin,dwarf,13921,57,11906,2851,3246,5427,5655,1382,902938
ee150b3d-eca1-4726-9360-f6cffc79f638,106a208e-13aa-435b-928d-13a6a27fec6a,MoonBreaker995,eu,1,427,303650,berserker,dwarf,3204,3677,15534,3514,3157,10017,11771,7069,3552819
6e4e45ee-e416-4aa2-ac88-bcbcb90c94a9,399467c3-6abe-456a-aca6-cf1bb4b8cc06,MoonFang,pl,2,47,5661,mage,dwarf,3828,186,1227,882,460,841,974,252,231331
dfe6ff67-7e28-4b97-8839-1f0b802fbd05,399467c3-6abe-456a-aca6-cf1bb4b8cc06,MoonFang569,hu,2,406,150150,scout,gnome,16502,1437,27155,11271,4002,1316,8739,10709,1677511
40ca9a30-d0f6-4b61-8c68-e6a801736543,caffaded-c015-447d-8bec-3cf921a30a3f,MoonHeart,fr,1,287,156320,scout,gnome,6585,1395,13014,5085,1549,6958,7818,4497,2730792
d06da9be-a85a-43fa-8313-760d024d26ba,caffaded-c015-447d-8bec-3cf921a30a3f,MoonHeart222,eu,1,41,2722,scout,elf,2499,384,107,312,79,536,295,525,207345
5f6746e6-2ac2-4dd8-a94b-a881201e2814,999cdb83-cff2-4c46-b7fc-7df6db33e128,GhostWalker4998,pl,1,40,38842,mage,elf,666,266,2083,134,981,69,416,553,235493
0357c829-0399-46e1-964b-332768cf4be3,e0236dd1-df7d-447f-b623-c8f136289fc8,MoonHeart882,pl,1,453,98667,scout,orc,33670,3607,34736,7305,2796,3532,10909,2726,3759126
8ebd119f-a866-47e1-b8cc-f4e624f6e5aa,03ace4c3-1a06-48f9-bd92-e80bdda73ac9,MoonKing,cz,2,149,80903,warrior,gnome,9171,1235,9267,1179,2737,4460,4205,1462,897978
0170d20e-cc31-4985-b3d3-f80452fd9004,df0fc3cf-d12a-43fb-94f6-ac00cccd2add,MoonKing747,am,2,280,35624,demonHunter,darkElf,21970,1891,10731,6031,4127,6344,7898,1621,2059733
a60a6d6d-7cce-4358-9656-3065ca7e5da4,5294da7a-aef6-4edb-bc11-9b4afd7c9f48,MoonKing857,am,2,29,28926,assasin,goblin,1462,278,2449,185,556,450,471,844,226028
829d9cf4-46b1-45c9-bfb3-27f396b2377b,5d33e3ad-a346-4f04-b390-b33642732db0,MoonKnight,fr,2,57,35451,assasin,orc,1987,428,5234,1364,169,55,420,1375,144704
68cea406-4ab2-4198-94f7-3486e2745982,c34c7a0b-505d-42b4-8561-0f48b4d7d05b,MoonLord,eu,1,402,251030,demonHunter,human,11386,2220,29363,8887,4029,5641,4920,8108,1853534
bf0889bf-96dd-4283-baac-89094a9b4dbf,4bba42f2-a367-4b1f-b546-ea25e315c512,MoonLord909,cz,2,132,59311,druid,goblin,12548,185,9036,1876,469,2798,739,2685,1117703
8b18113d-f53d-4eb5-8bcc-1dea49c893cf,7bb26507-3283-4d37-9d78-b5662c7146e8,MoonMage,de,2,110,2231,battleMage,elf,5662,998,10865,1902,2817,1206,1244,1749,859517
5ac154e4-c0e6-4ed0-9ae6-c47eb7d513e2,7bb26507-3283-4d37-9d78-b5662c7146e8,MoonMage307,pl,1,211,173266,demonHunter,orc,14601,1289,11089,3631,5774,3477,329,2245,1473902
